Job no.,Priority,PM,Sales Category,Rework,Order,Promised,Line,OpenQty,Open Value (Discounted),Open Value,Fixture Type,Product Code,Sched. Ship Date,Final Assembly (HRS),Status,Comment,Pick Status,MachineShop Delivered,Wiring Delivered,Issue Resolved,Production Comment,Complexity ,Production Group,Total Sections,Ballast/Driver Qty,(Wiring) Pick Status,(LED) Pick Status,(MS) Pick Status,Material Check,Status2,Missing Materials,Production Schedule,Priority List MEETING,Column2,Column3,Complete/Partial,Nc Reason,Solved?,ISSUE,Time 1,Time 2,Time Unid,Value Unid,Real sections,Real Time,Real Value,Column12,Real Status,Completed Sections,Remaining Sections,Saw,BA ,weld,lens,Product Name,Short Name,Order Issue
75801-32,,Rohan,Regular,FALSE,75801,Regular,32,1,0,585,"LT05/8' 6""-25TH","CLKLED-700-80-30-SO-8' 6""-W-UNV-DP-1-AC-FW(6)",18.02.2019,8.6,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,2,3,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.143333333,0:07:50,4.3,292.5,2,8.6,585,- ,Machine Shop Started,0,2,FALSE,FALSE,,,"CLKLED-700-80-30-SO-8' 6""-W-UNV-DP-1-AC-FW(6)",CLKLED,
75801-33,,Rohan,Regular,FALSE,75801,Regular,33,2,0,1820,LT05/13'-25TH,CLKLED-700-80-30-SO-13'-W-UNV-DP-1-AC-FW(6),18.02.2019,34,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,4,8,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.566666667,0:30:56,8.5,455,4,34,1820,- ,Machine Shop Started,0,4,FALSE,FALSE,,,CLKLED-700-80-30-SO-13'-W-UNV-DP-1-AC-FW(6),CLKLED,
75801-34,,Rohan,Regular,FALSE,75801,Regular,34,1,0,975,"LT05/14' 6""-25TH","CLKLED-700-80-30-SO-14' 6""-W-UNV-DP-1-AC-FW(6)",18.02.2019,17,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,2,5,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.283333333,0:15:28,8.5,487.5,2,17,975,- ,Machine Shop Started,0,2,FALSE,FALSE,,,"CLKLED-700-80-30-SO-14' 6""-W-UNV-DP-1-AC-FW(6)",CLKLED,
75801-35,,Rohan,Regular,FALSE,75801,Regular,35,2,0,2470,LT05/18' 6'-25TH,CLKLED-700-80-30-SO-18' 6'-W-UNV-DP-1-AC-FW(6),18.02.2019,35,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,6,12,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.583333333,0:31:51,5.833333333,411.6666667,6,35,2470,- ,Machine Shop Started,0,6,FALSE,FALSE,,,CLKLED-700-80-30-SO-18' 6'-W-UNV-DP-1-AC-FW(6),CLKLED,
75801-43,,Rohan,Regular,FALSE,75801,Regular,43,2,0,1100,"LT36, L 4'X4'-25TH",BDLEDPAT-OPR-90(1)-400-80-30-SO-8-EX-W-120-DP-1-CA(48),18.02.2019,24,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,6,4,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.4,0:21:50,4,183.3333333,6,24,1100,- ,Machine Shop Started,0,6,FALSE,FALSE,ToDo,,BDLEDPAT-OPR-90(1)-400-80-30-SO-8-EX-W-120-DP-1-CA(48),BDLEDPAT,
75801-44,,Rohan,Regular,FALSE,75801,Regular,44,2,0,1700,"LT36, U 4'X4'X4'-25TH",BDLEDPAT-OPR-90(2)-400-80-30-SO-12-EX-W-120-DP-1-CA(48),18.02.2019,34,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,6,6,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.566666667,0:30:56,5.666666667,283.3333333,6,34,1700,- ,Machine Shop Started,0,6,FALSE,FALSE,ToDo,,BDLEDPAT-OPR-90(2)-400-80-30-SO-12-EX-W-120-DP-1-CA(48),BDLEDPAT,
75801-45,,Rohan,Regular,FALSE,75801,Regular,45,1,0,260,LT05/4'-26TH,CLKLED-700-80-30-SO-4'-W-UNV-DP-1-AC-FW(6),18.02.2019,4.5,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,1,1,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.075,0:04:06,4.5,260,1,4.5,260,- ,Machine Shop Started,0,1,FALSE,FALSE,,,CLKLED-700-80-30-SO-4'-W-UNV-DP-1-AC-FW(6),CLKLED,
75801-46,,Rohan,Regular,FALSE,75801,Regular,46,2,0,1820,"LT05/13' 6""-26TH","CLKLED-700-80-30-SO-13' 6""-W-UNV-DP-1-AC-FW(6)",18.02.2019,34,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,4,8,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.566666667,0:30:56,8.5,455,4,34,1820,- ,Machine Shop Started,0,4,FALSE,FALSE,,,"CLKLED-700-80-30-SO-13' 6""-W-UNV-DP-1-AC-FW(6)",CLKLED,
75801-47,,Rohan,Regular,FALSE,75801,Regular,47,1,0,975,"LT05/14' 6""-26TH","CLKLED-700-80-30-SO-14' 6""-W-UNV-DP-1-AC-FW(6)",18.02.2019,17,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,2,5,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.283333333,0:15:28,8.5,487.5,2,17,975,- ,Machine Shop Started,0,2,FALSE,FALSE,,,"CLKLED-700-80-30-SO-14' 6""-W-UNV-DP-1-AC-FW(6)",CLKLED,
75801-48,,Rohan,Regular,FALSE,75801,Regular,48,1,0,1170,"LT05/17' 6""-26TH","CLKLED-700-80-30-SO-17' 6""-W-UNV-DP-1-AC-FW(6)",18.02.2019,17.5,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,3,5,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.291666667,0:15:56,5.833333333,390,3,17.5,1170,- ,Machine Shop Started,0,3,FALSE,FALSE,,,"CLKLED-700-80-30-SO-17' 6""-W-UNV-DP-1-AC-FW(6)",CLKLED,
75801-51,,Rohan,Regular,FALSE,75801,Regular,51,2,0,1100,"LT36, L 4'X4'-26TH",BDLEDPAT-OPR-90(1)-400-80-30-SO-8-EX-W-120-DP-1-CA(48),18.02.2019,24,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,6,4,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.4,0:21:50,4,183.3333333,6,24,1100,- ,Machine Shop Started,0,6,FALSE,FALSE,ToDo,,BDLEDPAT-OPR-90(1)-400-80-30-SO-8-EX-W-120-DP-1-CA(48),BDLEDPAT,
75801-52,,Rohan,Regular,FALSE,75801,Regular,52,2,0,1700,"LT36, U 4'X4'X4'-26TH",BDLEDPAT-OPR-90(2)-400-80-30-SO-12-EX-W-120-DP-1-CA(48),18.02.2019,34,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,6,6,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.566666667,0:30:56,5.666666667,283.3333333,6,34,1700,- ,Machine Shop Started,0,6,FALSE,FALSE,ToDo,,BDLEDPAT-OPR-90(2)-400-80-30-SO-12-EX-W-120-DP-1-CA(48),BDLEDPAT,
75801-53,,Rohan,Regular,FALSE,75801,Regular,53,2,0,2470,"LT05/18' 6""-26TH","CLKLED-700-80-30-SO-18' 6""-W-UNV-DP-1-AC-FW(6)",18.02.2019,35,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019 ***** ",,,,FALSE,,A - Regular,1,6,12,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.583333333,0:31:51,5.833333333,411.6666667,6,35,2470,- ,Machine Shop Started,0,6,FALSE,FALSE,,,"CLKLED-700-80-30-SO-18' 6""-W-UNV-DP-1-AC-FW(6)",CLKLED,
75801-56,,Rohan,Regular,FALSE,75801,Regular,56,1,0,520,LT05/8'-23RD,CLKLED-700-80-30-SO-8'-W-UNV-DP-1-AC-FW(6),18.02.2019,8.2,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,1,2,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.136666667,0:07:28,8.2,520,1,8.2,520,- ,Machine Shop Started,0,1,FALSE,FALSE,,,CLKLED-700-80-30-SO-8'-W-UNV-DP-1-AC-FW(6),CLKLED,
75801-57,,Rohan,Regular,FALSE,75801,Regular,57,1,0,780,LT05/12'-24TH,CLKLED-700-80-30-SO-12'-W-UNV-DP-1-AC-FW(6),18.02.2019,8.6,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,2,3,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.143333333,0:07:50,4.3,390,2,8.6,780,- ,Machine Shop Started,0,2,FALSE,FALSE,,,CLKLED-700-80-30-SO-12'-W-UNV-DP-1-AC-FW(6),CLKLED,
75801-58,,Rohan,Regular,FALSE,75801,Regular,58,1,0,325,LT05/4'-25TH,CLKLED-700-80-30-SO-4'-W-UNV-DP-1-AC-FW(6),18.02.2019,4.5,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,1,1,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.075,0:04:06,4.5,325,1,4.5,325,- ,Machine Shop Started,0,1,FALSE,FALSE,,,CLKLED-700-80-30-SO-4'-W-UNV-DP-1-AC-FW(6),CLKLED,
75801-59,,Rohan,Regular,FALSE,75801,Regular,59,2,0,650,LT05/5'-25TH,CLKLED-700-80-30-SO-5'-W-UNV-DP-1-AC-FW(6),18.02.2019,16.4,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,2,4,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.273333333,0:14:55,8.2,325,2,16.4,650,- ,Machine Shop Started,0,2,FALSE,FALSE,,,CLKLED-700-80-30-SO-5'-W-UNV-DP-1-AC-FW(6),CLKLED,
75801-61,,Rohan,Regular,FALSE,75801,Regular,61,1,0,650,"LT05/9' 6""-25TH","CLKLED-700-80-30-SO-9' 6""-W-UNV-DP-1-AC-FW(6)",18.02.2019,8.6,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,2,3,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.143333333,0:07:50,4.3,325,2,8.6,650,- ,Machine Shop Started,0,2,FALSE,FALSE,,,"CLKLED-700-80-30-SO-9' 6""-W-UNV-DP-1-AC-FW(6)",CLKLED,
75801-62,,Rohan,Regular,FALSE,75801,Regular,62,1,0,845,LT05/13'-26TH,CLKLED-700-80-30-SO-13'-W-UNV-DP-1-AC-FW(6),18.02.2019,16,Machine Shop Started,"First release, LINES 16, 29, 37, 38, 39, 40   ---    DO NOT SHIP BEFORE 12/25

Second release - LINE 6/15/25/36/49/7/17/28/50 --- target ship date is January 4th, 2019

Line 41 – released, target ship date 12/27 (~$6000)

All types LT05 (~$40,000) – Target ship date 1/4/2019",,,,FALSE,,A - Regular,1,2,4,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.266666667,0:14:34,8,422.5,2,16,845,- ,Machine Shop Started,0,2,FALSE,FALSE,,,CLKLED-700-80-30-SO-13'-W-UNV-DP-1-AC-FW(6),CLKLED,
78581-5,,Rohan,Regular,FALSE,78581,Regular,5,1,0,605,"TA-1, 10' 3"", B108","BMPRLED-750-80-30-RG3-10' 3""-W-UNV-DP-1-DS",20.02.2019,10,Scheduled/Released,,,,,FALSE,,A - Regular,1,1,3,,,,NO,Scheduled/Released,Material,,,1,#REF!,Complete,0,FALSE,0,0.166666667,0:09:06,10,605,1,10,605,- ,Scheduled/Released,0,1,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-10' 3""-W-UNV-DP-1-DS",BMPRLED,
78581-6,,Rohan,Regular,FALSE,78581,Regular,6,1,0,605,"TA-1, 10' 6"", 500A","BMPRLED-750-80-30-RG3-10' 6""-W-UNV-DP-1-DS",20.02.2019,10,Scheduled/Released,,,,,FALSE,,A - Regular,1,1,3,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.166666667,0:09:06,10,605,1,10,605,- ,Scheduled/Released,0,1,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-10' 6""-W-UNV-DP-1-DS",BMPRLED,
78581-7,,Rohan,Regular,FALSE,78581,Regular,7,1,0,605,"TA-1, 10' 7"", G127","BMPRLED-750-80-30-RG3-10' 7""-W-UNV-DP-1-DS",20.02.2019,10,Scheduled/Released,,,,,FALSE,,A - Regular,1,1,3,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.166666667,0:09:06,10,605,1,10,605,- ,Scheduled/Released,0,1,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-10' 7""-W-UNV-DP-1-DS",BMPRLED,
78581-8,,Rohan,Regular,FALSE,78581,Regular,8,1,0,660,"TA-1, 11' 10"", 101A","BMPRLED-750-80-30-RG3-11' 10""-W-UNV-DP-1-DS",20.02.2019,10,Scheduled/Released,,,,,FALSE,,A - Regular,1,1,3,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.166666667,0:09:06,10,660,1,10,660,- ,Scheduled/Released,0,1,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-11' 10""-W-UNV-DP-1-DS",BMPRLED,
78581-9,,Rohan,Regular,FALSE,78581,Regular,9,1,0,660,"TA-1, 11' 10"", 101B","BMPRLED-750-80-30-RG3-11' 10""-W-UNV-DP-1-DS",20.02.2019,10,Scheduled/Released,,,,,FALSE,,A - Regular,1,1,3,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.166666667,0:09:06,10,660,1,10,660,- ,Scheduled/Released,0,1,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-11' 10""-W-UNV-DP-1-DS",BMPRLED,
78581-10,,Rohan,Regular,FALSE,78581,Regular,10,1,0,660,"TA-1, 12', 500B",BMPRLED-750-80-30-RG3-12'-W-UNV-DP-1-DS,20.02.2019,10,Scheduled/Released,,,,,FALSE,,A - Regular,1,1,3,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.166666667,0:09:06,10,660,1,10,660,- ,Scheduled/Released,0,1,FALSE,FALSE,,,BMPRLED-750-80-30-RG3-12'-W-UNV-DP-1-DS,BMPRLED,
78581-11,,Rohan,Regular,FALSE,78581,Regular,11,1,0,660,"TA-1, 12', G131",BMPRLED-750-80-30-RG3-12'-W-UNV-DP-1-DS,20.02.2019,10,Scheduled/Released,,,,,FALSE,,A - Regular,1,1,3,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.166666667,0:09:06,10,660,1,10,660,- ,Scheduled/Released,0,1,FALSE,FALSE,,,BMPRLED-750-80-30-RG3-12'-W-UNV-DP-1-DS,BMPRLED,
78581-12,,Rohan,Regular,FALSE,78581,Regular,12,1,0,660,"TA-1, 12', G133",BMPRLED-750-80-30-RG3-12'-W-UNV-DP-1-DS,20.02.2019,10,Scheduled/Released,,,,,FALSE,,A - Regular,1,1,3,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.166666667,0:09:06,10,660,1,10,660,- ,Scheduled/Released,0,1,FALSE,FALSE,,,BMPRLED-750-80-30-RG3-12'-W-UNV-DP-1-DS,BMPRLED,
78581-13,,Rohan,Regular,FALSE,78581,Regular,13,1,0,715,"TA-1, 13', 413",BMPRLED-750-80-30-RG3-13'-W-UNV-DP-1-DS,20.02.2019,14.8,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,3,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.246666667,0:13:28,7.4,357.5,2,14.8,715,- ,Scheduled/Released,0,2,FALSE,FALSE,,,BMPRLED-750-80-30-RG3-13'-W-UNV-DP-1-DS,BMPRLED,
78581-14,,Rohan,Regular,FALSE,78581,Regular,14,1,0,825,"TA-1, 14' 10"", 202","BMPRLED-750-80-30-RG3-14' 10""-W-UNV-DP-1-DS",20.02.2019,14.8,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,4,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.246666667,0:13:28,7.4,412.5,2,14.8,825,- ,Scheduled/Released,0,2,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-14' 10""-W-UNV-DP-1-DS",BMPRLED,
78581-15,,Rohan,Regular,FALSE,78581,Regular,15,1,0,825,"TA-1, 14' 4"", B107","BMPRLED-750-80-30-RG3-14' 4""-W-UNV-DP-1-DS",20.02.2019,14.8,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,4,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.246666667,0:13:28,7.4,412.5,2,14.8,825,- ,Scheduled/Released,0,2,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-14' 4""-W-UNV-DP-1-DS",BMPRLED,
78581-16,,Rohan,Regular,FALSE,78581,Regular,16,1,0,880,"TA-1, 15' 3"", 500A","BMPRLED-750-80-30-RG3-15' 3""-W-UNV-DP-1-DS",20.02.2019,14.8,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,4,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.246666667,0:13:28,7.4,440,2,14.8,880,- ,Scheduled/Released,0,2,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-15' 3""-W-UNV-DP-1-DS",BMPRLED,
78581-17,,Rohan,Regular,FALSE,78581,Regular,17,1,0,880,"TA-1, 15' 6"", B100B","BMPRLED-750-80-30-RG3-15' 6""-W-UNV-DP-1-DS",20.02.2019,14.8,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,4,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.246666667,0:13:28,7.4,440,2,14.8,880,- ,Scheduled/Released,0,2,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-15' 6""-W-UNV-DP-1-DS",BMPRLED,
78581-18,,Rohan,Regular,FALSE,78581,Regular,18,1,0,935,"TA-1, 16' 1"", 300A","BMPRLED-750-80-30-RG3-16' 1""-W-UNV-DP-1-DS",20.02.2019,17.8,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,4,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.296666667,0:16:12,8.9,467.5,2,17.8,935,- ,Scheduled/Released,0,2,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-16' 1""-W-UNV-DP-1-DS",BMPRLED,
78581-19,,Rohan,Regular,FALSE,78581,Regular,19,1,0,935,"TA-1, 16' 2"", 200A","BMPRLED-750-80-30-RG3-16' 2""-W-UNV-DP-1-DS",20.02.2019,17.8,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,4,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.296666667,0:16:12,8.9,467.5,2,17.8,935,- ,Scheduled/Released,0,2,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-16' 2""-W-UNV-DP-1-DS",BMPRLED,
78581-20,,Rohan,Regular,FALSE,78581,Regular,20,1,0,935,"TA-1, 16' 9"", 413","BMPRLED-750-80-30-RG3-16' 9""-W-UNV-DP-1-DS",20.02.2019,17.8,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,4,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.296666667,0:16:12,8.9,467.5,2,17.8,935,- ,Scheduled/Released,0,2,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-16' 9""-W-UNV-DP-1-DS",BMPRLED,
78581-21,,Rohan,Regular,FALSE,78581,Regular,21,1,0,880,"TA-1, 16', 202",BMPRLED-750-80-30-RG3-16'-W-UNV-DP-1-DS,20.02.2019,14.8,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,4,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.246666667,0:13:28,7.4,440,2,14.8,880,- ,Scheduled/Released,0,2,FALSE,FALSE,,,BMPRLED-750-80-30-RG3-16'-W-UNV-DP-1-DS,BMPRLED,
78581-22,,Rohan,Regular,FALSE,78581,Regular,22,1,0,880,"TA-1, 16', 400A",BMPRLED-750-80-30-RG3-16'-W-UNV-DP-1-DS,20.02.2019,14.8,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,4,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.246666667,0:13:28,7.4,440,2,14.8,880,- ,Scheduled/Released,0,2,FALSE,FALSE,,,BMPRLED-750-80-30-RG3-16'-W-UNV-DP-1-DS,BMPRLED,
78581-23,,Rohan,Regular,FALSE,78581,Regular,23,1,0,935,"TA-1, 17', 307",BMPRLED-750-80-30-RG3-17'-W-UNV-DP-1-DS,20.02.2019,17.8,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,5,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.296666667,0:16:12,8.9,467.5,2,17.8,935,- ,Scheduled/Released,0,2,FALSE,FALSE,,,BMPRLED-750-80-30-RG3-17'-W-UNV-DP-1-DS,BMPRLED,
78581-24,,Rohan,Regular,FALSE,78581,Regular,24,1,0,1100,"TA-1, 19' 11"", B100B","BMPRLED-750-80-30-RG3-19' 11""-W-UNV-DP-1-DS",20.02.2019,17.8,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,5,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.296666667,0:16:12,8.9,550,2,17.8,1100,- ,Scheduled/Released,0,2,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-19' 11""-W-UNV-DP-1-DS",BMPRLED,
78581-25,,Rohan,Regular,FALSE,78581,Regular,25,1,0,1210,"TA-1, 21' 4"", 300A","BMPRLED-750-80-30-RG3-21' 4""-W-UNV-DP-1-DS",20.02.2019,20.7,Scheduled/Released,,,,,FALSE,,A - Regular,1,2,6,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.345,0:18:50,10.35,605,2,20.7,1210,- ,Scheduled/Released,0,2,FALSE,FALSE,,,"BMPRLED-750-80-30-RG3-21' 4""-W-UNV-DP-1-DS",BMPRLED,
